case_id,timestamp,operation_end_time,lifecycle:transition,lifecycle:state,event_id,identifier:id,process_model_id,case,activity,requested_service_url,org:resource,planned_operation_time,parameters,case:concept:name,SubProcessID,current_task,response_status_code,complete_service_time,human_workstation_green_button_pressed,unsatisfied_condition_description
WF_102_0,2021-06-23T15:40:14.420000,2021-06-23T15:41:01.108000,start,inProgress,34,a_293,WF_102,WF_102_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=dm_2_sink_pos&end=hw_1_pos&business_key=WF_102,vgr_1,0 days 00:00:42,,WF_102_0,2b296404-3e1d-420f-92ae-579423991ccf,picking up and transporting the workpiece from the dm_2_sink to the human_workstation,,,,
WF_102_0,2021-06-23T15:41:02.402000,2021-06-23T15:41:02.402000,complete,success,34,a_293,WF_102,WF_102_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=dm_2_sink_pos&end=hw_1_pos&business_key=WF_102,vgr_1,0 days 00:00:42,,WF_102_0,,,200,01:20.8,,
WF_102_0,2021-06-23T15:41:02.416257,2021-06-23T15:41:05.322548,scheduled,assigned,35,a_401,WF_102,WF_102_0,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_102,hw_1,0 days 00:01:42,,WF_102_0,,,,,1,
WF_102_0,2021-06-23T15:41:05.408000,2021-06-23T15:41:07.811000,start,inProgress,35,a_401,WF_102,WF_102_0,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_102,hw_1,0 days 00:01:42,,WF_102_0,eb342303-d461-4ac4-99e5-903b18e370d6,performing a human review of the workpiece,,,1,
WF_102_0,2021-06-23T15:41:09.260000,2021-06-23T15:41:09.260000,complete,success,35,a_401,WF_102,WF_102_0,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_102,hw_1,0 days 00:01:42,,WF_102_0,,,200,00:06.8,1,
WF_102_0,2021-06-23T15:41:09.289147,2021-06-23T15:41:13.039131,scheduled,assigned,37,a_406,WF_102,WF_102_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=hw_1_pos&end=hbw_1_waiting_platform_pos&business_key=WF_102,vgr_1,0 days 00:00:24,,WF_102_0,,,,,,
WF_102_0,2021-06-23T15:41:13.142000,2021-06-23T15:41:32.937000,start,inProgress,37,a_406,WF_102,WF_102_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=hw_1_pos&end=hbw_1_waiting_platform_pos&business_key=WF_102,vgr_1,0 days 00:00:24,,WF_102_0,9ab2997d-1c64-4032-a3de-0f7fbc0b054b,picking up and transporting the workpiece from the human_workstation to the waiting_platform,,,,
WF_102_0,2021-06-23T15:41:36.774000,2021-06-23T15:41:36.774000,complete,success,37,a_406,WF_102,WF_102_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=hw_1_pos&end=hbw_1_waiting_platform_pos&business_key=WF_102,vgr_1,0 days 00:00:24,,WF_102_0,,,200,00:27.5,,
WF_102_0,2021-06-23T15:41:09.305592,2021-06-23T15:41:15.477484,scheduled,assigned,38,a_410,WF_102,WF_102_0,/hbw/get_empty_bucket,http://136.199.130.208:5000/hbw/get_empty_bucket?resource=hbw_1&slot=hbw_1_automatic_pos&use_nfc=true&business_key=WF_102,hbw_1,0 days 00:00:46,,WF_102_0,,,,,,
WF_102_0,2021-06-23T15:41:15.561000,2021-06-23T15:41:52.640000,start,inProgress,38,a_410,WF_102,WF_102_0,/hbw/get_empty_bucket,http://136.199.130.208:5000/hbw/get_empty_bucket?resource=hbw_1&slot=hbw_1_automatic_pos&use_nfc=true&business_key=WF_102,hbw_1,0 days 00:00:46,,WF_102_0,dce0d8ab-348b-48bf-b884-56d0dc2958d9,unloading a empty bucket from slot 1,,,,
WF_102_0,2021-06-23T15:41:53.540000,2021-06-23T15:41:53.540000,complete,success,38,a_410,WF_102,WF_102_0,/hbw/get_empty_bucket,http://136.199.130.208:5000/hbw/get_empty_bucket?resource=hbw_1&slot=hbw_1_automatic_pos&use_nfc=true&business_key=WF_102,hbw_1,0 days 00:00:46,,WF_102_0,,,200,00:44.2,,
WF_102_0,2021-06-23T15:41:36.785673,2021-06-23T15:42:44.738509,scheduled,assigned,43,a_453,WF_102,WF_102_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=hbw_1_waiting_platform_pos&end=hbw_1_pos&business_key=WF_102,vgr_1,0 days 00:00:15,,WF_102_0,,,,,,
WF_102_0,2021-06-23T15:42:44.936000,2021-06-23T15:43:04.467000,start,inProgress,43,a_453,WF_102,WF_102_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=hbw_1_waiting_platform_pos&end=hbw_1_pos&business_key=WF_102,vgr_1,0 days 00:00:15,,WF_102_0,5c27e1d0-19b9-45f0-8f7b-a3d9cef69c3d,picking up and transporting the workpiece from the waiting_platform to the high_bay_warehouse,,,,
WF_102_0,2021-06-23T15:43:07.129000,2021-06-23T15:43:07.129000,complete,success,43,a_453,WF_102,WF_102_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=hbw_1_waiting_platform_pos&end=hbw_1_pos&business_key=WF_102,vgr_1,0 days 00:00:15,,WF_102_0,,,200,01:30.3,,
WF_102_0,2021-06-23T15:43:07.150515,2021-06-23T15:43:13.275468,scheduled,assigned,47,a_473,WF_102,WF_102_0,/hbw/store,http://136.199.130.208:5000/hbw/store?resource=hbw_1&slot=hbw_1_automatic_pos&use_nfc=true&business_key=WF_102,hbw_1,0 days 00:00:46,,WF_102_0,,,,,,
WF_102_0,2021-06-23T15:43:14.014000,2021-06-23T15:43:49.592000,start,inProgress,47,a_473,WF_102,WF_102_0,/hbw/store,http://136.199.130.208:5000/hbw/store?resource=hbw_1&slot=hbw_1_automatic_pos&use_nfc=true&business_key=WF_102,hbw_1,0 days 00:00:46,,WF_102_0,de44ce93-9b1e-4998-b05f-2d0e2a9c5cb3,storing a new full bucket in slot 1,,,,
WF_102_0,2021-06-23T15:43:50.432000,2021-06-23T15:43:50.432000,complete,success,47,a_473,WF_102,WF_102_0,/hbw/store,http://136.199.130.208:5000/hbw/store?resource=hbw_1&slot=hbw_1_automatic_pos&use_nfc=true&business_key=WF_102,hbw_1,0 days 00:00:46,,WF_102_0,,,200,00:43.3,,
WF_103_0,2021-06-23T15:32:23.587641,2021-06-23T15:36:59.306393,scheduled,assigned,11,a_83,WF_103,WF_103_0,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_103,hbw_2,0 days 00:00:52,,WF_103_0,,,,,,<class 'ValueError'>:The High Bay Warehouse does not contain any workpiece with the given business_key WF_103
WF_103_0,2021-06-23T15:36:59.306393,2021-06-23T15:36:59.322000,start,inProgress,11,a_83,WF_103,WF_103_0,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_103,hbw_2,0 days 00:00:52,,WF_103_0,,,,,,<class 'ValueError'>:The High Bay Warehouse does not contain any workpiece with the given business_key WF_103
WF_103_0,2021-06-23T15:36:59.322000,2021-06-23T15:36:59.322000,complete,failure,11,a_83,WF_103,WF_103_0,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_103,hbw_2,0 days 00:00:52,,WF_103_0,,,401,04:35.7,,<class 'ValueError'>:The High Bay Warehouse does not contain any workpiece with the given business_key WF_103
WF_104_0,2021-06-23T15:32:24.338908,2021-06-23T15:37:01.041637,scheduled,assigned,16,a_89,WF_104,WF_104_0,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_104,hbw_2,0 days 00:00:52,,WF_104_0,,,,,,
WF_104_0,2021-06-23T15:37:01.077000,2021-06-23T15:37:43.155000,start,inProgress,16,a_89,WF_104,WF_104_0,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_104,hbw_2,0 days 00:00:52,,WF_104_0,711bdeca-c35c-4fa6-9873-a65b7973cbf7,unloading a empty bucket from slot 3,,,,
WF_104_0,2021-06-23T15:37:44.526000,2021-06-23T15:37:44.526000,complete,success,16,a_89,WF_104,WF_104_0,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_104,hbw_2,0 days 00:00:52,,WF_104_0,,,200,05:20.2,,
WF_104_0,2021-06-23T15:37:44.540498,2021-06-23T15:37:47.540501,scheduled,assigned,22,a_115,WF_104,WF_104_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=ov_2_pos&business_key=WF_104,vgr_2,0 days 00:00:32,,WF_104_0,,,,,,
WF_104_0,2021-06-23T15:37:47.686000,2021-06-23T15:38:27.155000,start,inProgress,22,a_115,WF_104,WF_104_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=ov_2_pos&business_key=WF_104,vgr_2,0 days 00:00:32,,WF_104_0,caa82a3c-15c5-4985-ae7f-d39a4d91fb55,picking up and transporting the workpiece from the high_bay_warehouse to the oven,,,,
WF_104_0,2021-06-23T15:38:35.603000,2021-06-23T15:38:35.603000,complete,success,22,a_115,WF_104,WF_104_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=ov_2_pos&business_key=WF_104,vgr_2,0 days 00:00:32,,WF_104_0,,,200,00:51.1,,
WF_104_0,2021-06-23T15:38:35.623070,2021-06-23T15:38:41.451332,scheduled,assigned,24,a_153,WF_104,WF_104_0,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_2&size=maxi&thickness=thin&business_key=WF_104,ov_2,0 days 00:03:42,,WF_104_0,,,,,,
WF_104_0,2021-06-23T15:38:41.467000,2021-06-23T15:39:18.185000,start,inProgress,24,a_153,WF_104,WF_104_0,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_2&size=maxi&thickness=thin&business_key=WF_104,ov_2,0 days 00:03:42,,WF_104_0,b7751bf4-5ae8-4272-815c-9ed550215daa,burning the workpiece of size maxi and thickness thinfor 25 seconds,,,,
WF_104_0,2021-06-23T15:39:19.045000,2021-06-23T15:39:19.045000,complete,success,24,a_153,WF_104,WF_104_0,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_2&size=maxi&thickness=thin&business_key=WF_104,ov_2,0 days 00:03:42,,WF_104_0,,,200,00:43.4,,
WF_104_0,2021-06-23T15:38:35.630771,2021-06-23T15:38:38.662045,scheduled,assigned,25,a_149,WF_104,WF_104_0,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_104,hbw_2,0 days 00:00:47,,WF_104_0,,,,,,
WF_104_0,2021-06-23T15:38:39.498000,2021-06-23T15:39:21.795000,start,inProgress,25,a_149,WF_104,WF_104_0,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_104,hbw_2,0 days 00:00:47,,WF_104_0,3dd6bb6c-8b98-46ea-9cc7-1e4d17a6e91a,storing a new empty bucket in slot 3,,,,
WF_104_0,2021-06-23T15:39:22.959000,2021-06-23T15:39:22.959000,complete,success,25,a_149,WF_104,WF_104_0,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_104,hbw_2,0 days 00:00:47,,WF_104_0,,,200,00:47.3,,
WF_104_0,2021-06-23T15:39:19.071823,2021-06-23T15:39:23.071860,scheduled,assigned,28,a_218,WF_104,WF_104_0,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_2&start=ov_2_pos&end=mm_2_initial_pos&business_key=WF_104,wt_2,0 days 00:00:27,,WF_104_0,,,,,,
WF_104_0,2021-06-23T15:39:23.156000,2021-06-23T15:39:52.783000,start,inProgress,28,a_218,WF_104,WF_104_0,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_2&start=ov_2_pos&end=mm_2_initial_pos&business_key=WF_104,wt_2,0 days 00:00:27,,WF_104_0,67fe1f42-29c2-4dd1-bfd4-1eba0a886e18,picking up and transporting the workpiece from the oven to the milling_machine,,,,
WF_104_0,2021-06-23T15:39:56.088000,2021-06-23T15:39:56.088000,complete,success,28,a_218,WF_104,WF_104_0,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_2&start=ov_2_pos&end=mm_2_initial_pos&business_key=WF_104,wt_2,0 days 00:00:27,,WF_104_0,,,200,00:37.0,,
WF_104_0,2021-06-23T15:39:56.091150,2021-06-23T15:40:00.012558,scheduled,assigned,31,a_238,WF_104,WF_104_0,/mm/mill,http://136.199.130.208:5000/mm/mill?resource=mm_2&start=mm_2_initial_pos&end=sm_2_lb_1_pos&business_key=WF_104,mm_2,0 days 00:00:14,,WF_104_0,,,,,,
WF_104_0,2021-06-23T15:40:00.141000,2021-06-23T15:40:14.218000,start,inProgress,31,a_238,WF_104,WF_104_0,/mm/mill,http://136.199.130.208:5000/mm/mill?resource=mm_2&start=mm_2_initial_pos&end=sm_2_lb_1_pos&business_key=WF_104,mm_2,0 days 00:00:14,,WF_104_0,5d709a26-45ea-4a6c-8317-17f5ec945722,"transporting the workpiece from the initial to the mill, milling it and transporting it to the ejection afterwards",,,,
WF_104_0,2021-06-23T15:40:15.950000,2021-06-23T15:40:15.950000,complete,success,31,a_238,WF_104,WF_104_0,/mm/mill,http://136.199.130.208:5000/mm/mill?resource=mm_2&start=mm_2_initial_pos&end=sm_2_lb_1_pos&business_key=WF_104,mm_2,0 days 00:00:14,,WF_104_0,,,200,00:19.9,,
WF_104_0,2021-06-23T15:40:15.972960,2021-06-23T15:40:19.254275,scheduled,assigned,32,a_319,WF_104,WF_104_0,/sm/sort,http://136.199.130.208:5000/sm/sort?resource=sm_2&start=sm_2_lb_1_pos&use_nfc=false&end=sm_2_automatic_pos&business_key=WF_104,sm_2,0 days 00:00:11,,WF_104_0,,,,,,
WF_104_0,2021-06-23T15:40:19.405000,2021-06-23T15:40:27.748000,start,inProgress,32,a_319,WF_104,WF_104_0,/sm/sort,http://136.199.130.208:5000/sm/sort?resource=sm_2&start=sm_2_lb_1_pos&use_nfc=false&end=sm_2_automatic_pos&business_key=WF_104,sm_2,0 days 00:00:11,,WF_104_0,24b38213-44ea-4a61-b5ef-ce7ef6cf2b05,sorting the workpiece which is located at initial without using the nfc reader into the predefined ejection location none,,,,
WF_104_0,2021-06-23T15:40:29.223000,2021-06-23T15:40:29.223000,complete,success,32,a_319,WF_104,WF_104_0,/sm/sort,http://136.199.130.208:5000/sm/sort?resource=sm_2&start=sm_2_lb_1_pos&use_nfc=false&end=sm_2_automatic_pos&business_key=WF_104,sm_2,0 days 00:00:11,,WF_104_0,,,200,00:13.2,,
WF_104_0,2021-06-23T15:41:59.639038,2021-06-23T15:42:02.264177,scheduled,assigned,42,a_438,WF_104,WF_104_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=sm_2_sink_2_pos&end=dm_2_sink_pos&business_key=WF_104,vgr_2,0 days 00:00:45,,WF_104_0,,,,,,
WF_104_0,2021-06-23T15:42:02.405000,2021-06-23T15:42:47.623000,start,inProgress,42,a_438,WF_104,WF_104_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=sm_2_sink_2_pos&end=dm_2_sink_pos&business_key=WF_104,vgr_2,0 days 00:00:45,,WF_104_0,cc9a4257-3425-430c-9423-35f1076b2601,picking up and transporting the workpiece from the sink_2 to the dm_2_sink,,,,
WF_104_0,2021-06-23T15:42:49.436000,2021-06-23T15:42:49.436000,complete,success,42,a_438,WF_104,WF_104_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=sm_2_sink_2_pos&end=dm_2_sink_pos&business_key=WF_104,vgr_2,0 days 00:00:45,,WF_104_0,,,200,00:49.8,,
WF_104_0,2021-06-23T15:42:49.461661,2021-06-23T15:43:36.742928,scheduled,assigned,52,a_526,WF_104,WF_104_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=dm_2_sink_pos&end=ov_1_pos&business_key=WF_104,vgr_1,0 days 00:00:46,,WF_104_0,,,,,,
WF_104_0,2021-06-23T15:43:36.966000,2021-06-23T15:44:27.467000,start,inProgress,52,a_526,WF_104,WF_104_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=dm_2_sink_pos&end=ov_1_pos&business_key=WF_104,vgr_1,0 days 00:00:46,,WF_104_0,a0e79ac7-71ac-4948-be65-9cc27881e4e0,picking up and transporting the workpiece from the dm_2_sink to the oven,,,,
WF_104_0,2021-06-23T15:44:29.844549,2021-06-23T15:44:31.259000,complete,success,52,a_526,WF_104,WF_104_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=dm_2_sink_pos&end=ov_1_pos&business_key=WF_104,vgr_1,0 days 00:00:46,,WF_104_0,,,200,01:41.8,,
WF_104_0,2021-06-23T15:44:31.272181,2021-06-23T15:44:35.787598,scheduled,assigned,55,a_572,WF_104,WF_104_0,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_1&start=ov_1_pos&end=mm_1_initial_pos&business_key=WF_104,wt_1,0 days 00:00:22,,WF_104_0,,,,,,
WF_104_0,2021-06-23T15:44:35.846000,2021-06-23T15:45:02.047000,start,inProgress,55,a_572,WF_104,WF_104_0,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_1&start=ov_1_pos&end=mm_1_initial_pos&business_key=WF_104,wt_1,0 days 00:00:22,,WF_104_0,85889f74-5033-43af-aa98-4993ef7c4d7e,picking up and transporting the workpiece from the oven to the milling_machine,,,,
WF_104_0,2021-06-23T15:45:06.678000,2021-06-23T15:45:06.678000,complete,success,55,a_572,WF_104,WF_104_0,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_1&start=ov_1_pos&end=mm_1_initial_pos&business_key=WF_104,wt_1,0 days 00:00:22,,WF_104_0,,,200,00:35.4,,
WF_104_0,2021-06-23T15:45:06.698521,2021-06-23T15:45:12.448532,scheduled,assigned,59,a_591,WF_104,WF_104_0,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_104,mm_1,0 days 00:00:14,,WF_104_0,,,,,,
WF_104_0,2021-06-23T15:45:12.577000,2021-06-23T15:45:26.546000,start,inProgress,59,a_591,WF_104,WF_104_0,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_104,mm_1,0 days 00:00:14,,WF_104_0,419bcd9b-8e5f-40cd-96e9-3eb5860e8b33,"transporting the workpiece from the initial to the mill, deburring it and transporting it to the ejection afterwards",,,,
WF_104_0,2021-06-23T15:45:32.136000,2021-06-23T15:45:32.136000,complete,success,59,a_591,WF_104,WF_104_0,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_104,mm_1,0 days 00:00:14,,WF_104_0,,,200,00:25.4,,
WF_104_0,2021-06-23T15:45:32.147629,2021-06-23T15:45:34.850766,scheduled,assigned,62,a_615,WF_104,WF_104_0,/sm/transport,http://136.199.130.208:5000/sm/transport?resource=sm_1&start=sm_1_lb_1_pos&end=sm_1_corner_pos&business_key=WF_104,sm_1,0 days 00:00:18,,WF_104_0,,,,,,
WF_104_0,2021-06-23T15:45:34.935000,2021-06-23T15:45:54,start,inProgress,62,a_615,WF_104,WF_104_0,/sm/transport,http://136.199.130.208:5000/sm/transport?resource=sm_1&start=sm_1_lb_1_pos&end=sm_1_corner_pos&business_key=WF_104,sm_1,0 days 00:00:18,,WF_104_0,ae29883a-ab00-439c-aa1c-c2901ea28fd6,transporting the workpiece to the corner,,,,
WF_104_0,2021-06-23T15:45:54.882000,2021-06-23T15:45:54.882000,complete,success,62,a_615,WF_104,WF_104_0,/sm/transport,http://136.199.130.208:5000/sm/transport?resource=sm_1&start=sm_1_lb_1_pos&end=sm_1_corner_pos&business_key=WF_104,sm_1,0 days 00:00:18,,WF_104_0,,,200,00:22.7,,
WF_104_0,2021-06-23T15:45:54.899058,2021-06-23T15:45:57.055275,scheduled,assigned,66,a_627,WF_104,WF_104_0,/pm/punch_gill,http://136.199.130.208:5000/pm/punch_gill?resource=pm_1&start=sm_1_corner_pos&end=pm_1_sink_pos&quantity=8&business_key=WF_104,pm_1,0 days 00:00:35,,WF_104_0,,,,,,
WF_104_0,2021-06-23T15:45:57.248000,2021-06-23T15:46:24.733000,start,inProgress,66,a_627,WF_104,WF_104_0,/pm/punch_gill,http://136.199.130.208:5000/pm/punch_gill?resource=pm_1&start=sm_1_corner_pos&end=pm_1_sink_pos&quantity=8&business_key=WF_104,pm_1,0 days 00:00:35,,WF_104_0,21559c95-22a5-4c8b-9424-dbbc14a9f63b,"transporting the workpiece from the corner to the punch, punching it for 8 times in the gill pattern and transporting it to the pm_1_sink afterwards",,,,
WF_104_0,2021-06-23T15:46:25.649000,2021-06-23T15:46:25.649000,complete,success,66,a_627,WF_104,WF_104_0,/pm/punch_gill,http://136.199.130.208:5000/pm/punch_gill?resource=pm_1&start=sm_1_corner_pos&end=pm_1_sink_pos&quantity=8&business_key=WF_104,pm_1,0 days 00:00:35,,WF_104_0,,,200,00:30.7,,
WF_104_0,2021-06-23T15:46:25.671003,2021-06-23T15:47:18.343336,scheduled,assigned,74,a_670,WF_104,WF_104_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=pm_1_sink_pos&end=hw_1_pos&business_key=WF_104,vgr_1,0 days 00:00:47,,WF_104_0,,,,,,
WF_104_0,2021-06-23T15:47:18.560000,2021-06-23T15:48:09.825000,start,inProgress,74,a_670,WF_104,WF_104_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=pm_1_sink_pos&end=hw_1_pos&business_key=WF_104,vgr_1,0 days 00:00:47,,WF_104_0,ebc934ec-3917-48ab-8289-9de4e54fd27e,picking up and transporting the workpiece from the pm_1_sink to the human_workstation,,,,
WF_104_0,2021-06-23T15:48:10.687000,2021-06-23T15:48:10.687000,complete,success,74,a_670,WF_104,WF_104_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=pm_1_sink_pos&end=hw_1_pos&business_key=WF_104,vgr_1,0 days 00:00:47,,WF_104_0,,,200,01:45.0,,
WF_104_0,2021-06-23T15:48:10.704405,2021-06-23T15:48:12.860474,scheduled,assigned,76,a_703,WF_104,WF_104_0,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_104,hw_1,0 days 00:01:42,,WF_104_0,,,,,1,
WF_104_0,2021-06-23T15:48:12.906000,2021-06-23T15:48:25.689000,start,inProgress,76,a_703,WF_104,WF_104_0,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_104,hw_1,0 days 00:01:42,,WF_104_0,d0ac8200-e849-4500-b943-8ed0ba474cd7,performing a human review of the workpiece,,,1,
WF_104_0,2021-06-23T15:48:26.548000,2021-06-23T15:48:26.548000,complete,success,76,a_703,WF_104,WF_104_0,/hw/human_review,http://136.199.130.208:5000/hw/human_review?resource=hw_1&business_key=WF_104,hw_1,0 days 00:01:42,,WF_104_0,,,200,00:15.8,1,
WF_104_0,2021-06-23T15:48:26.571965,2021-06-23T15:48:28.431258,scheduled,assigned,79,a_714,WF_104,WF_104_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=hw_1_pos&end=hbw_1_waiting_platform_pos&business_key=WF_104,vgr_1,0 days 00:00:24,,WF_104_0,,,,,,
WF_104_0,2021-06-23T15:48:28.435000,2021-06-23T15:48:48.376000,start,inProgress,79,a_714,WF_104,WF_104_0,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_1&start=hw_1_pos&end=hbw_1_waiting_platform_pos&business_key=WF_104,vgr_1,0 days 00:00:24,,WF_104_0,5388bda8-6243-4e8d-a827-eeffd55a67b8,picking up and transporting the workpiece from the human_workstation to the waiting_platform,,,,
